mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,geo_number,spc,energy_ratio,sigma
3.69949592,1,1.0,6,0.499982168,74,0.114438713,51,0.0288015845,50,0.0295391535,347.132742,30,30,0.139998,0.0097
1.73419585,1,1.0,6,0.499982168,29,0.0827729419,5,0.486531252,-1,-1,98.393987,90,30,0.74647,0.023
2.6411474,1,1.0,6,0.499975397,74,0.0330596894,29,0.161865209,-1,-1,206.16058,120,30,0.012125,0.0013
2.57271128,1,1.0,6,0.499975397,74,0.0368742689,51,0.0268811671,50,0.0531698597,242.169785,60,30,0.185912,0.01
2.01993523,1,1.0,6,0.499982168,74,0.0152584951,51,0.0633634858,-1,-1,183.458566,30,30,0.932143,0.023
3.27776568,1,1.0,6,0.499982168,83,0.0436268617,74,0.0247950546,51,0.118086496,330.942187,120,30,0.00136234,0.00044
3.22636733,1,1.0,6,0.499982168,83,0.0486607304,50,0.150649683,-1,-1,321.215165,30,30,0.28772,0.012
2.67989763,1,1.0,6,0.499982168,83,0.0167795622,50,0.144741852,5,0.681143753,200.942771,120,30,0.0710678,0.0062
2.12314076,1,0.550544578,6,0.275262472,50,0.0390302899,5,1.0,-1,-1,105.207588,90,30,1.059,0.024
2.84890601,1,1.0,6,0.499982168,51,0.112326179,29,0.110363922,56,0.0536215329,261.381356,90,30,0.109247,0.0074
2.47812121,1,1.0,6,0.499982168,51,0.118086496,5,0.551402085,56,0.0561749392,205.89225,120,30,0.158983,0.0093
2.51931142,1,1.0,6,0.499975397,83,0.0145421186,50,0.031508065,29,0.150828945,202.542103,30,30,0.564174,0.016
1.92754573,1,0.983963423,6,0.491957503,74,0.0287761184,5,1.0,-1,-1,105.632279,60,30,0.701792,0.019
1.68427195,1,1.0,6,0.499982168,83,0.00922875921,50,0.0206774074,5,0.567619794,102.248752,90,30,0.685249,0.019
1.79307666,1,1.0,6,0.499982168,51,0.0144007922,50,0.0206774074,56,0.0459613139,173.880448,120,30,0.296707,0.012
1.78850302,1,0.825826444,6,0.412892904,29,0.0425321814,5,1.0,-1,-1,82.6722205,90,30,1,-1
2.54783337,1,1.0,6,0.499975397,83,0.0201352411,29,0.191295247,-1,-1,199.132623,90,30,0.0374652,0.0045
2.40048762,1,1.0,6,0.499975397,51,0.103684502,50,0.0177232866,29,0.0257512833,215.145517,60,30,0.500197,0.017
2.02173158,1,1.0,6,0.499975397,50,0.0256003028,29,0.0882901141,5,0.713570894,116.6973,90,30,0.617542,0.018
1.90213529,1,1.0,6,0.499975397,83,0.0123048696,51,0.0307213338,5,0.929804498,110.037312,90,30,0.567247,0.02
2.78010746,1,1.0,6,0.499975397,83,0.0167793676,74,0.0699339583,-1,-1,281.024551,30,30,0.197373,0.011
3.11254026,1,1.0,6,0.499982168,51,0.132487289,50,0.0472626456,29,0.0993275302,263.930915,90,30,1,-1
3.06391635,1,1.0,6,0.499982168,51,0.192970616,50,0.0147695767,29,0.044145569,273.637029,120,30,0.0522535,0.0052
2.98027072,1,1.0,6,0.499982168,29,0.375237336,5,0.389225002,-1,-1,180.185855,30,30,0.593025,0.02
1.76778582,1,1.0,6,0.499982168,74,0.0267023665,5,0.518966669,-1,-1,111.400862,30,30,1.09279,0.024
1.68427195,1,1.0,6,0.499982168,83,0.00922875921,50,0.0206774074,5,0.567619794,102.248752,60,30,0.983392,0.023
3.33698451,1,1.0,6,0.499982168,83,0.104033286,51,0.025921426,50,0.0265852381,372.883994,90,30,1,-1
2.82395415,1,1.0,6,0.499982168,51,0.120966655,29,0.137954903,5,0.421660418,203.729349,30,30,0.793064,0.02
3.39451059,1,1.0,6,0.499982168,83,0.0956435046,29,0.126918511,-1,-1,332.254328,90,30,0.000621938,0.00057
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,120,30,0.176639,0.0096
1.95952367,1,1.0,6,0.499975397,51,0.0672029177,5,0.756817615,-1,-1,120.653297,90,30,0.860244,0.025
2.83656565,1,1.0,6,0.499982168,50,0.132926191,29,0.115882119,5,0.454095835,203.4342,90,30,1,-1
2.16631578,1,1.0,6,0.499975397,83,0.0302028617,51,0.042241834,5,0.454090569,169.818945,60,30,0.280119,0.012
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,60,30,1,-1
3.44992228,1,1.0,6,0.499982168,83,0.0805418986,74,0.034331614,51,0.0403222183,372.665651,90,30,0.00056699,0.00042
3.22996774,1,1.0,6,0.499982168,83,0.0503386866,50,0.147695767,-1,-1,322.647973,120,30,0.00157352,0.00089
2.19296951,1,0.629193804,6,0.314585682,51,0.0561775133,5,1.0,-1,-1,118.103027,60,30,1.11198,0.025
2.0307799,1,1.0,6,0.499982168,83,0.0260083214,50,0.0428317725,-1,-1,197.822719,120,30,0.0283398,0.0043
2.32146701,1,1.0,6,0.499975397,51,0.0902439181,29,0.044145057,56,0.0187247626,211.139631,90,30,0.252682,0.0082
2.24614801,1,1.0,6,0.499975397,83,0.0447449803,51,0.0249610837,5,0.367597127,191.91577,120,30,0.0146594,0.0027
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,90,30,0.0818223,0.0047
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,120,30,0.691619,0.019
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,30,30,0.598868,0.018
3.32271538,1,1.0,6,0.499982168,83,0.098999417,51,0.0316817429,50,0.0295391535,367.741595,30,30,0.110467,0.0075
1.93033943,1,1.0,6,0.499975397,51,0.0614426677,5,0.821687696,-1,-1,114.792131,30,30,1.48803,0.021
3.25971914,1,1.0,6,0.499982168,83,0.0167795622,74,0.0362389259,51,0.146888081,314.441312,30,30,0.332067,0.015
2.16521924,1,1.0,6,0.499982168,74,0.0419608616,29,0.044145569,-1,-1,189.826758,90,30,0.0608401,0.0057
2.45044481,1,1.0,6,0.499975397,83,0.0156607431,51,0.021120917,50,0.0886164328,233.956417,60,30,0.268903,0.012
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,30,30,1,-1
2.91529634,1,1.0,6,0.499982168,51,0.155528556,50,0.0443087302,56,0.0280874696,281.850027,120,30,0.0657003,0.0056
2.97211861,1,1.0,6,0.499982168,74,0.0934582826,5,0.324354168,56,0.0536215329,275.879703,90,30,0.0131582,0.0027
2.00962987,1,1.0,6,0.499982168,83,0.0134236498,50,0.0649861377,-1,-1,186.591039,30,30,0.890762,0.0049
2.44602678,1,1.0,6,0.499982168,50,0.059078307,56,0.15320438,-1,-1,281.063602,30,30,0.761711,0.02
1.85831904,1,1.0,6,0.499982168,74,0.0305169902,5,0.275701043,56,0.0140437348,143.985434,120,30,0.109067,0.0055
1.97031846,1,1.0,6,0.499982168,51,0.0648035651,50,0.0147695767,29,0.0137954903,172.184508,30,30,1.16853,0.018
3.19051058,1,1.0,6,0.499982168,74,0.0324243021,51,0.181449982,-1,-1,298.669997,90,30,0.0473773,0.0025
2.16261308,1,1.0,6,0.499982168,74,0.0457754854,50,0.0177234921,-1,-1,202.611763,120,30,0.0210767,0.0017
3.20848498,1,1.0,6,0.499982168,83,0.0402709493,50,0.165419259,-1,-1,314.168636,60,30,0.0616951,0.0064
3.03350146,1,1.0,6,0.499982168,29,0.386273729,5,0.324354168,-1,-1,185.24456,90,30,0.0675502,0.0055
2.05961469,1,1.0,6,0.499975397,29,0.143471435,5,0.670324173,-1,-1,115.543226,120,30,0.308343,0.012
2.02939387,1,1.0,6,0.499982168,83,0.0318811682,51,0.0316817429,-1,-1,203.082444,120,30,0.0175317,0.0027
2.03878801,1,1.0,6,0.499982168,83,0.015101606,74,0.0114438713,51,0.0432023767,194.583673,120,30,0.0434613,0.0046
1.94847738,1,1.0,6,0.499975397,51,0.0441619174,5,0.51896065,56,0.0391517763,144.450146,30,30,1.26366,0.027
3.09265952,1,1.0,6,0.499982168,51,0.0777642781,50,0.156557513,-1,-1,282.544668,90,30,0.145877,0.0063
1.91429636,1,1.0,6,0.499982168,50,0.0694170107,56,0.0165971411,-1,-1,174.94834,60,30,0.753311,0.02
2.35867731,1,1.0,6,0.499982168,51,0.0979253872,5,0.843320837,56,0.0510681266,175.262931,90,30,0.39084,0.015
1.99180239,1,1.0,6,0.499982168,51,0.0302416637,50,0.0354469842,29,0.0413864709,167.109836,60,30,0.68967,0.014
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,30,30,0.972379,0.023
2.52543905,1,1.0,6,0.499975397,74,0.0317881629,51,0.0864037514,-1,-1,238.690327,90,30,1,-1
3.17027463,1,1.0,6,0.499982168,83,0.0402709493,51,0.0864047534,50,0.076801799,313.771669,120,30,1,-1
2.78729591,1,1.0,6,0.499975397,74,0.0750200643,29,0.0404663023,-1,-1,256.507746,60,30,0.0500849,0.0052
3.79118944,1,1.0,6,0.499982168,74,0.129697209,51,0.0345619014,-1,-1,357.012723,30,30,1,-1
2.70446709,1,1.0,6,0.499975397,83,0.0391518578,74,0.044503428,-1,-1,286.586102,90,30,1,-1
2.43387275,1,1.0,6,0.499975397,51,0.0652828344,50,0.031508065,29,0.0735750951,206.060447,90,30,0.231249,0.012
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,30,30,0.417687,0.021
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,90,30,0.146597,0.013
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,60,30,1.89486,0.049
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,120,30,0.268551,0.017
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,60,30,0.708895,0.028
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,90,30,0.0365563,0.0062
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,90,30,1.87833,0.048
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,30,30,1.18688,0.037
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,90,30,0.247645,0.016
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,60,30,0.0364143,0.0063
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,120,30,0.000752954,0.00088
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,120,30,0.00447398,0.0021
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,60,30,0.0793984,0.0089
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,120,30,1.86507,0.048
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,90,30,1.8816,0.048
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,30,30,0.415991,0.02
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,30,30,1.90253,0.049
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,90,30,0.0,0.0
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,90,30,0.000281789,0.00056
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,30,30,0.216809,0.016
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,60,30,0.116075,0.011
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,120,30,0.00995409,0.0033
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,30,30,1.09977,0.036
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,120,30,0.35741,0.019
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,60,30,0.761727,0.029
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,90,30,0.151045,0.013
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,90,30,0.310935,0.019
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,90,30,0.507162,0.024
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,30,30,0.434908,0.022
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,60,30,0.562025,0.025
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,120,30,0.181281,0.014
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,60,30,1.8945,0.048
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,30,30,0.76181,0.029
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,60,30,0.00493347,0.0023
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,30,30,1.90684,0.049
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,30,30,0.946918,0.033
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,120,30,0.0,0.0
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,120,30,1.85978,0.048
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,30,30,0.188043,0.014
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,60,30,0.118915,0.011
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,90,30,1.89052,0.049
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,30,30,1.88882,0.046
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,90,30,0.00608465,0.0026
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,30,30,0.0724073,0.0088
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,60,30,0.0211069,0.0046
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,120,30,0.0,0.0
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,60,30,1.88698,0.048
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,120,30,1.87216,0.048
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,90,30,0.114392,0.011
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,30,30,1.00429,0.034
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,60,30,0.328016,0.019
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,120,30,0.0710878,0.0089
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,120,30,0.0113158,0.0034
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,60,30,0.494311,0.024
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,120,30,0.153369,0.013
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,90,30,0.00261061,0.0016
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,30,30,1.19637,0.038
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,120,30,0.04469,0.0069
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,60,30,0.267121,0.017
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,90,30,0.149296,0.013
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,90,30,0.271705,0.017
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,60,30,0.780316,0.03
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,120,30,0.337666,0.019
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,30,30,0.68086,0.028
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,90,30,0.311197,0.019
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,120,30,0.0,0.0
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,60,30,0.00254457,0.0015
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,90,30,0.0341714,0.006
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,30,30,0.751753,0.029
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,90,30,0.505245,0.024
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,30,30,0.907448,0.032
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,120,30,0.0706055,0.0088
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,60,30,0.327134,0.019
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,120,30,0.176658,0.014
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,60,30,0.546087,0.025
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,120,30,0.0636537,0.0084
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,60,30,0.339965,0.019
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,90,30,0.442374,0.022
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,60,30,0.467086,0.023
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,120,30,0.143091,0.012
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,30,30,0.770986,0.029
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,30,30,0.985142,0.034
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,90,30,0.0180813,0.0042
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,30,30,0.0617476,0.0077
2.01209524,1,1.0,6,0.499982168,83,0.0243303652,51,0.0446424559,-1,-1,195.896983,60,30,0.250265,0.0057
1.89439799,1,1.0,6,0.499982168,51,0.0460825352,29,0.0331091767,56,0.0204272506,167.906987,120,30,0.254662,0.013
1.84384149,1,1.0,6,0.499982168,83,0.0260083214,51,0.0158408715,5,0.291918751,145.262335,60,30,0.370345,0.013
2.26670513,1,1.0,6,0.499975397,50,0.0984627031,56,0.0340450229,-1,-1,220.339194,120,30,1,-1
1.86903271,1,1.0,6,0.499982168,29,0.110363922,5,0.162177084,56,0.0127670316,131.286803,120,30,0.24724,0.013
2.70446709,1,1.0,6,0.499975397,83,0.0391518578,74,0.044503428,-1,-1,286.586102,60,30,0.0212246,0.0034
3.62945626,1,1.0,6,0.499982168,74,0.102994842,51,0.0316817429,50,0.0443087302,339.913767,120,30,0.000275346,0.00038
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,90,30,2.47336e-05,3.5e-05
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,90,30,0.00393943,0.00032
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,60,30,0.0185947,0.0007
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,120,30,0.000395645,0.0001
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,30,30,0.358428,0.003
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,30,30,1.62605e-05,2.2e-05
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,60,30,2.64146e-06,5.3e-06
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,120,30,2.74116e-06,5.5e-06
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,90,30,3.50398e-05,3.1e-05
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,30,30,0.157753,0.0032
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,60,30,0.0839716,0.0015
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,120,30,0.00618933,0.00041
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,90,30,1.88385,0.0075
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,90,30,2.79035e-06,5.6e-06
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,90,30,0.0,0.0
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,120,30,5.39729e-06,1.1e-05
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,60,30,0.000548085,0.00012
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,90,30,0.0219047,0.00076
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,30,30,0.0224383,0.0012
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,90,30,0.00267314,0.00026
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,30,30,1.91101,0.0067
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,30,30,0.0,0.0
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,120,30,2.465e-05,3.5e-05
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,60,30,2.45682e-05,3.5e-05
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,120,30,0.000533649,0.00012
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,60,30,0.0251767,0.00081
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,60,30,1.89691,0.0067
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,60,30,0.0,0.0
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,30,30,0.181731,0.0034
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,120,30,0.0,0.0
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,120,30,1.87076,0.0075
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,30,30,2.44334e-05,3.5e-05
1.99537537,1,1.0,6,0.499975397,51,0.0595225843,5,0.49733729,56,0.0272360183,147.156818,120,30,0.407272,0.0033
2.01768712,1,1.0,6,0.499982168,83,0.0243303652,51,0.0288015845,50,0.0162465344,196.031831,60,30,0.250616,0.012
2.29062611,1,1.0,6,0.499975397,51,0.0883238348,50,0.0216617947,56,0.0221292649,220.022634,30,30,0.998552,0.024
2.78589491,1,1.0,6,0.499982168,51,0.158408715,29,0.0662183535,5,0.421660418,212.934372,90,30,0.216777,0.012
1.74442342,1,1.0,6,0.499982168,50,0.0502165609,5,0.421660418,-1,-1,113.863785,60,30,1,-1
2.45044481,1,1.0,6,0.499975397,83,0.0156607431,51,0.021120917,50,0.0886164328,233.956417,30,30,0.696537,0.02
2.08605504,1,1.0,6,0.499982168,74,0.0267023665,50,0.0472626456,-1,-1,190.706277,60,30,0.323898,0.0094
2.49229341,1,0.994532141,6,0.497248336,83,0.0300380651,51,0.0887967146,5,1.0,173.133605,60,30,0.317792,0.013
1.91136146,1,1.0,6,0.499975397,51,0.0576025009,5,0.864934417,-1,-1,111.06042,60,30,1.20771,0.018
1.89869251,1,1.0,6,0.499982168,74,0.0371925819,5,0.340571876,-1,-1,137.785544,60,30,0.362091,0.013
2.16419546,1,1.0,6,0.499975397,74,0.049589534,5,0.670324173,-1,-1,144.76868,90,30,0.128588,0.0082
1.73701083,1,1.0,6,0.499982168,50,0.0162465344,56,0.062558455,-1,-1,173.458792,90,30,0.441689,0.015
2.57700669,1,1.0,6,0.499975397,83,0.0581684744,74,0.0101722121,51,0.0192008336,281.725071,90,30,0.00551595,0.0017
1.88313416,1,1.0,6,0.499982168,74,0.0324243021,5,0.243265626,56,0.0140437348,149.791736,90,30,0.183101,0.005
2.26177852,1,1.0,6,0.499975397,83,0.0581684744,5,0.389220488,-1,-1,198.004384,90,30,0.0229739,0.0032
2.63997491,1,1.0,6,0.499982168,51,0.126726972,56,0.0919226278,-1,-1,281.21496,120,30,0.0736546,0.0063
2.13621052,1,1.0,6,0.499975397,29,0.128756416,5,0.237856965,56,0.0408540275,161.851898,30,30,0.945379,0.011
2.0236806,1,1.0,6,0.499982168,83,0.0218134309,50,0.0502165609,-1,-1,193.986511,60,30,0.266918,0.011
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,60,30,0.676137,0.0097
2.91529634,1,1.0,6,0.499982168,51,0.155528556,50,0.0443087302,56,0.0280874696,281.850027,90,30,0.144586,0.0087
2.05995155,1,1.0,6,0.499975397,51,0.0748832512,5,0.410843848,56,0.0204270137,157.721708,90,30,0.534465,0.019
2.25907132,1,1.0,6,0.499975397,50,0.0807394165,29,0.0588600761,5,0.281103686,167.142616,30,30,1,-1
1.81034507,1,1.0,6,0.499982168,83,0.0310421901,5,0.373007293,-1,-1,136.660026,60,30,0.351625,0.014
2.52935062,1,1.0,6,0.499975397,83,0.0436263558,50,0.0393850812,29,0.0404663023,249.561917,60,30,0.0728476,0.0031
1.70803519,1,1.0,6,0.499982168,29,0.0744956477,5,0.535184377,-1,-1,94.6005309,30,30,1.43696,0.02
2.9892775,1,1.0,6,0.499982168,51,0.198730933,29,0.0331091767,56,0.0127670316,275.513236,60,30,0.300906,0.013
2.05092556,1,1.0,6,0.499982168,83,0.037754015,50,0.0221543651,-1,-1,209.083816,90,30,0.0346758,0.0041
2.38031293,1,0.734059438,6,0.367016629,83,0.0468053448,5,1.0,-1,-1,154.479068,60,30,0.186623,0.0091
2.02623191,1,1.0,6,0.499975397,51,0.0307213338,56,0.0919215618,-1,-1,218.802207,60,30,0.516234,0.016
1.83686431,1,1.0,6,0.499982168,74,0.0324243021,5,0.421660418,-1,-1,125.006035,90,30,0.238838,0.011
2.58436692,1,1.0,6,0.499975397,74,0.0368742689,50,0.0807394165,-1,-1,242.35193,30,30,0.533932,0.019
2.09356257,1,1.0,6,0.499975397,29,0.121398907,5,0.345973767,56,0.035747274,149.772136,120,30,0.185108,0.011
1.91309676,1,1.0,6,0.499982168,83,0.0243303652,51,0.0302416637,5,0.162177084,165.009081,90,30,0.130466,0.0089
2.59577855,1,1.0,6,0.499975397,74,0.0190728977,29,0.202331511,-1,-1,192.365731,30,30,0.543827,0.017
3.52392279,1,1.0,6,0.499982168,83,0.105711242,74,0.0324243021,-1,-1,398.329802,90,30,1,-1
2.38031293,1,0.734059438,6,0.367016629,83,0.0468053448,5,1.0,-1,-1,154.479068,90,30,0.0614004,0.0055
